Filename,Ticker,Filed Date,Blob URL,Blob Pathname,Size (MB),Status,Error
ARM_2023-09-14_0001193125_23_235320.pdf,ARM,2023-09-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ARM_2023-09-14_0001193125_23_235320.pdf,filings/424b4/ARM_2023-09-14_0001193125_23_235320.pdf,2.41,success,""
ASST_2023-02-06_0001213900_23_008250.pdf,ASST,2023-02-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ASST_2023-02-06_0001213900_23_008250.pdf,filings/424b4/ASST_2023-02-06_0001213900_23_008250.pdf,0.97,success,""
ATGL_2023-11-01_0001213900_23_082098.pdf,ATGL,2023-11-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ATGL_2023-11-01_0001213900_23_082098.pdf,filings/424b4/ATGL_2023-11-01_0001213900_23_082098.pdf,2.08,success,""
ATMU_2023-05-26_0001104659_23_065464.pdf,ATMU,2023-05-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ATMU_2023-05-26_0001104659_23_065464.pdf,filings/424b4/ATMU_2023-05-26_0001104659_23_065464.pdf,1.67,success,""
AXG_2023-09-07_0001213900_23_075076.pdf,AXG,2023-09-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/AXG_2023-09-07_0001213900_23_075076.pdf,filings/424b4/AXG_2023-09-07_0001213900_23_075076.pdf,1.66,success,""
AZTR_2023-06-21_0001493152_23_021994.pdf,AZTR,2023-06-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/AZTR_2023-06-21_0001493152_23_021994.pdf,filings/424b4/AZTR_2023-06-21_0001493152_23_021994.pdf,1.47,success,""
BANL_2023-03-23_0001493152_23_008680.pdf,BANL,2023-03-23,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BANL_2023-03-23_0001493152_23_008680.pdf,filings/424b4/BANL_2023-03-23_0001493152_23_008680.pdf,1.62,success,""
BAYA_2023-12-19_0001493152_23_045337.pdf,BAYA,2023-12-19,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BAYA_2023-12-19_0001493152_23_045337.pdf,filings/424b4/BAYA_2023-12-19_0001493152_23_045337.pdf,1.97,success,""
BFRG_2023-02-16_0001493152_23_005259.pdf,BFRG,2023-02-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BFRG_2023-02-16_0001493152_23_005259.pdf,filings/424b4/BFRG_2023-02-16_0001493152_23_005259.pdf,1.12,success,""
BIRK_2023-10-12_0001193125_23_254724.pdf,BIRK,2023-10-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BIRK_2023-10-12_0001193125_23_254724.pdf,filings/424b4/BIRK_2023-10-12_0001193125_23_254724.pdf,2.62,success,""
BMR_2023-03-01_0001213900_23_016247.pdf,BMR,2023-03-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BMR_2023-03-01_0001213900_23_016247.pdf,filings/424b4/BMR_2023-03-01_0001213900_23_016247.pdf,1.62,success,""
BMR_2023-03-01_0001213900_23_016255.pdf,BMR,2023-03-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BMR_2023-03-01_0001213900_23_016255.pdf,filings/424b4/BMR_2023-03-01_0001213900_23_016255.pdf,0.74,success,""
BOF_2023-06-21_0001493152_23_021931.pdf,BOF,2023-06-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BOF_2023-06-21_0001493152_23_021931.pdf,filings/424b4/BOF_2023-06-21_0001493152_23_021931.pdf,1.46,success,""
BOF_2023-06-21_0001493152_23_021933.pdf,BOF,2023-06-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BOF_2023-06-21_0001493152_23_021933.pdf,filings/424b4/BOF_2023-06-21_0001493152_23_021933.pdf,1.42,success,""
BOF_2023-09-01_0001493152_23_031439.pdf,BOF,2023-09-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/BOF_2023-09-01_0001493152_23_031439.pdf,filings/424b4/BOF_2023-09-01_0001493152_23_031439.pdf,1.97,success,""
CART_2023-09-20_0001193125_23_237900.pdf,CART,2023-09-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/CART_2023-09-20_0001193125_23_237900.pdf,filings/424b4/CART_2023-09-20_0001193125_23_237900.pdf,2.91,success,""
CAVA_2023-06-16_0001628280_23_022472.pdf,CAVA,2023-06-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/CAVA_2023-06-16_0001628280_23_022472.pdf,filings/424b4/CAVA_2023-06-16_0001628280_23_022472.pdf,1.73,success,""
CHSN_2023-03-31_0001213900_23_025544.pdf,CHSN,2023-03-31,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/CHSN_2023-03-31_0001213900_23_025544.pdf,filings/424b4/CHSN_2023-03-31_0001213900_23_025544.pdf,2.24,success,""
CTNT_2023-08-02_0001104659_23_086534.pdf,CTNT,2023-08-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/CTNT_2023-08-02_0001104659_23_086534.pdf,filings/424b4/CTNT_2023-08-02_0001104659_23_086534.pdf,1.49,success,""
CVKD_2023-01-23_0001213900_23_004433.pdf,CVKD,2023-01-23,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/CVKD_2023-01-23_0001213900_23_004433.pdf,filings/424b4/CVKD_2023-01-23_0001213900_23_004433.pdf,1.61,success,""
CVKD_2023-01-23_0001213900_23_004435.pdf,CVKD,2023-01-23,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/CVKD_2023-01-23_0001213900_23_004435.pdf,filings/424b4/CVKD_2023-01-23_0001213900_23_004435.pdf,1.58,success,""
CWD_2023-05-17_0001104659_23_061784.pdf,CWD,2023-05-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/CWD_2023-05-17_0001104659_23_061784.pdf,filings/424b4/CWD_2023-05-17_0001104659_23_061784.pdf,1.49,success,""
DDC_2023-11-20_0001213900_23_088829.pdf,DDC,2023-11-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/DDC_2023-11-20_0001213900_23_088829.pdf,filings/424b4/DDC_2023-11-20_0001213900_23_088829.pdf,2.97,success,""
DTCK_2023-09-20_0001683168_23_006563.pdf,DTCK,2023-09-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/DTCK_2023-09-20_0001683168_23_006563.pdf,filings/424b4/DTCK_2023-09-20_0001683168_23_006563.pdf,1.57,success,""
ELAB_2023-11-22_0001213900_23_089461.pdf,ELAB,2023-11-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ELAB_2023-11-22_0001213900_23_089461.pdf,filings/424b4/ELAB_2023-11-22_0001213900_23_089461.pdf,1.74,success,""
ELWS_2023-07-25_0001193125_23_193285.pdf,ELWS,2023-07-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ELWS_2023-07-25_0001193125_23_193285.pdf,filings/424b4/ELWS_2023-07-25_0001193125_23_193285.pdf,1.57,success,""
ENLT_2023-02-13_0001104659_23_018716.pdf,ENLT,2023-02-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ENLT_2023-02-13_0001104659_23_018716.pdf,filings/424b4/ENLT_2023-02-13_0001104659_23_018716.pdf,2.34,success,""
ESHA_2023-06-15_0001213900_23_049260.pdf,ESHA,2023-06-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ESHA_2023-06-15_0001213900_23_049260.pdf,filings/424b4/ESHA_2023-06-15_0001213900_23_049260.pdf,1.54,success,""
FIHL_2023-06-30_0001193125_23_180448.pdf,FIHL,2023-06-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/FIHL_2023-06-30_0001193125_23_180448.pdf,filings/424b4/FIHL_2023-06-30_0001193125_23_180448.pdf,2.86,success,""
FORL_2023-03-22_0001193125_23_075999.pdf,FORL,2023-03-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/FORL_2023-03-22_0001193125_23_075999.pdf,filings/424b4/FORL_2023-03-22_0001193125_23_075999.pdf,1.76,success,""
FTEL_2023-08-09_0001493152_23_027214.pdf,FTEL,2023-08-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/FTEL_2023-08-09_0001493152_23_027214.pdf,filings/424b4/FTEL_2023-08-09_0001493152_23_027214.pdf,1.32,success,""
GDHG_2023-04-13_0001213900_23_029460.pdf,GDHG,2023-04-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GDHG_2023-04-13_0001213900_23_029460.pdf,filings/424b4/GDHG_2023-04-13_0001213900_23_029460.pdf,1.46,success,""
GDTC_2023-04-17_0001493152_23_012534.pdf,GDTC,2023-04-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GDTC_2023-04-17_0001493152_23_012534.pdf,filings/424b4/GDTC_2023-04-17_0001493152_23_012534.pdf,2.22,success,""
GENK_2023-06-29_0001193125_23_178572.pdf,GENK,2023-06-29,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GENK_2023-06-29_0001193125_23_178572.pdf,filings/424b4/GENK_2023-06-29_0001193125_23_178572.pdf,1.52,success,""
GMM_2023-10-11_0001013762_23_003049.pdf,GMM,2023-10-11,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GMM_2023-10-11_0001013762_23_003049.pdf,filings/424b4/GMM_2023-10-11_0001013762_23_003049.pdf,1.94,success,""
GMM_2023-10-11_0001013762_23_003123.pdf,GMM,2023-10-11,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GMM_2023-10-11_0001013762_23_003123.pdf,filings/424b4/GMM_2023-10-11_0001013762_23_003123.pdf,1.88,success,""
GNLX_2023-01-26_0001193125_23_016372.pdf,GNLX,2023-01-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GNLX_2023-01-26_0001193125_23_016372.pdf,filings/424b4/GNLX_2023-01-26_0001193125_23_016372.pdf,2.06,success,""
GPCR_2023-02-06_0001104659_23_010729.pdf,GPCR,2023-02-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GPCR_2023-02-06_0001104659_23_010729.pdf,filings/424b4/GPCR_2023-02-06_0001104659_23_010729.pdf,2.43,success,""
GSIW_2023-12-04_0001213900_23_092473.pdf,GSIW,2023-12-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GSIW_2023-12-04_0001213900_23_092473.pdf,filings/424b4/GSIW_2023-12-04_0001213900_23_092473.pdf,1.85,success,""
GSIW_2023-12-04_0001213900_23_092476.pdf,GSIW,2023-12-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GSIW_2023-12-04_0001213900_23_092476.pdf,filings/424b4/GSIW_2023-12-04_0001213900_23_092476.pdf,1.97,success,""
GVH_2023-11-09_0001493152_23_040127.pdf,GVH,2023-11-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GVH_2023-11-09_0001493152_23_040127.pdf,filings/424b4/GVH_2023-11-09_0001493152_23_040127.pdf,1.74,success,""
GXAI_2023-02-16_0001213900_23_012496.pdf,GXAI,2023-02-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/GXAI_2023-02-16_0001213900_23_012496.pdf,filings/424b4/GXAI_2023-02-16_0001213900_23_012496.pdf,0.97,success,""
HERE_2023-01-25_0001193125_23_014701.pdf,HERE,2023-01-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HERE_2023-01-25_0001193125_23_014701.pdf,filings/424b4/HERE_2023-01-25_0001193125_23_014701.pdf,2.58,success,""
HG_2023-11-13_0001628280_23_038412.pdf,HG,2023-11-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HG_2023-11-13_0001628280_23_038412.pdf,filings/424b4/HG_2023-11-13_0001628280_23_038412.pdf,2.75,success,""
HKIT_2023-04-04_0001213900_23_026702.pdf,HKIT,2023-04-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HKIT_2023-04-04_0001213900_23_026702.pdf,filings/424b4/HKIT_2023-04-04_0001213900_23_026702.pdf,1.57,success,""
HLP_2023-03-30_0001213900_23_024223.pdf,HLP,2023-03-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HLP_2023-03-30_0001213900_23_024223.pdf,filings/424b4/HLP_2023-03-30_0001213900_23_024223.pdf,2.33,success,""
HSAI_2023-02-09_0001104659_23_017567.pdf,HSAI,2023-02-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HSAI_2023-02-09_0001104659_23_017567.pdf,filings/424b4/HSAI_2023-02-09_0001104659_23_017567.pdf,2.36,success,""
HSHP_2023-04-03_0001140361_23_015778.pdf,HSHP,2023-04-03,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HSHP_2023-04-03_0001140361_23_015778.pdf,filings/424b4/HSHP_2023-04-03_0001140361_23_015778.pdf,1.54,success,""
HYAC_2023-07-26_0001104659_23_084199.pdf,HYAC,2023-07-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/HYAC_2023-07-26_0001104659_23_084199.pdf,filings/424b4/HYAC_2023-07-26_0001104659_23_084199.pdf,1.58,success,""
ICG_2023-03-17_0001193125_23_072887.pdf,ICG,2023-03-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ICG_2023-03-17_0001193125_23_072887.pdf,filings/424b4/ICG_2023-03-17_0001193125_23_072887.pdf,1.72,success,""
INHD_2023-12-04_0001213900_23_092818.pdf,INHD,2023-12-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/INHD_2023-12-04_0001213900_23_092818.pdf,filings/424b4/INHD_2023-12-04_0001213900_23_092818.pdf,1.42,success,""
INTS_2023-06-30_0001213900_23_053470.pdf,INTS,2023-06-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/INTS_2023-06-30_0001213900_23_053470.pdf,filings/424b4/INTS_2023-06-30_0001213900_23_053470.pdf,1.74,success,""
ISRL_2023-01-17_0001104659_23_004270.pdf,ISRL,2023-01-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ISRL_2023-01-17_0001104659_23_004270.pdf,filings/424b4/ISRL_2023-01-17_0001104659_23_004270.pdf,1.66,success,""
IVP_2023-08-31_0001575872_23_001384.pdf,IVP,2023-08-31,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/IVP_2023-08-31_0001575872_23_001384.pdf,filings/424b4/IVP_2023-08-31_0001575872_23_001384.pdf,1.62,success,""
IZM_2023-03-16_0001213900_23_020438.pdf,IZM,2023-03-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/IZM_2023-03-16_0001213900_23_020438.pdf,filings/424b4/IZM_2023-03-16_0001213900_23_020438.pdf,1.98,success,""
JYD_2023-04-21_0001193125_23_109883.pdf,JYD,2023-04-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/JYD_2023-04-21_0001193125_23_109883.pdf,filings/424b4/JYD_2023-04-21_0001193125_23_109883.pdf,2.13,success,""
KGS_2023-06-30_0001193125_23_180561.pdf,KGS,2023-06-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KGS_2023-06-30_0001193125_23_180561.pdf,filings/424b4/KGS_2023-06-30_0001193125_23_180561.pdf,1.58,success,""
KVAC_2023-07-25_0001213900_23_059440.pdf,KVAC,2023-07-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KVAC_2023-07-25_0001213900_23_059440.pdf,filings/424b4/KVAC_2023-07-25_0001213900_23_059440.pdf,1.88,success,""
KVUE_2023-05-04_0001628280_23_015837.pdf,KVUE,2023-05-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KVUE_2023-05-04_0001628280_23_015837.pdf,filings/424b4/KVUE_2023-05-04_0001628280_23_015837.pdf,2.23,success,""
KVYO_2023-09-20_0001628280_23_032570.pdf,KVYO,2023-09-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/KVYO_2023-09-20_0001628280_23_032570.pdf,filings/424b4/KVYO_2023-09-20_0001628280_23_032570.pdf,1.85,success,""
LGCB_2023-12-20_0001213900_23_097352.pdf,LGCB,2023-12-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LGCB_2023-12-20_0001213900_23_097352.pdf,filings/424b4/LGCB_2023-12-20_0001213900_23_097352.pdf,2.28,success,""
LICN_2023-02-07_0001213900_23_008874.pdf,LICN,2023-02-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LICN_2023-02-07_0001213900_23_008874.pdf,filings/424b4/LICN_2023-02-07_0001213900_23_008874.pdf,1.74,success,""
LRE_2023-09-28_0001104659_23_104707.pdf,LRE,2023-09-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LRE_2023-09-28_0001104659_23_104707.pdf,filings/424b4/LRE_2023-09-28_0001104659_23_104707.pdf,1.32,success,""
LXEO_2023-11-06_0001193125_23_271432.pdf,LXEO,2023-11-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/LXEO_2023-11-06_0001193125_23_271432.pdf,filings/424b4/LXEO_2023-11-06_0001193125_23_271432.pdf,2.14,success,""
MDBH_2023-07-26_0001493152_23_025538.pdf,MDBH,2023-07-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MDBH_2023-07-26_0001493152_23_025538.pdf,filings/424b4/MDBH_2023-07-26_0001493152_23_025538.pdf,1.66,success,""
MDBH_2023-08-02_0001493152_23_026405.pdf,MDBH,2023-08-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MDBH_2023-08-02_0001493152_23_026405.pdf,filings/424b4/MDBH_2023-08-02_0001493152_23_026405.pdf,1.66,success,""
MDBH_2023-08-02_0001493152_23_026413.pdf,MDBH,2023-08-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MDBH_2023-08-02_0001493152_23_026413.pdf,filings/424b4/MDBH_2023-08-02_0001493152_23_026413.pdf,1.65,success,""
MGIH_2023-04-06_0001213900_23_027955.pdf,MGIH,2023-04-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MGIH_2023-04-06_0001213900_23_027955.pdf,filings/424b4/MGIH_2023-04-06_0001213900_23_027955.pdf,1.86,success,""
MGRX_2023-03-22_0001493152_23_008443.pdf,MGRX,2023-03-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MGRX_2023-03-22_0001493152_23_008443.pdf,filings/424b4/MGRX_2023-03-22_0001493152_23_008443.pdf,1.42,success,""
MGRX_2023-03-22_0001493152_23_008445.pdf,MGRX,2023-03-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MGRX_2023-03-22_0001493152_23_008445.pdf,filings/424b4/MGRX_2023-03-22_0001493152_23_008445.pdf,1.39,success,""
MIRA_2023-08-04_0001493152_23_026760.pdf,MIRA,2023-08-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MIRA_2023-08-04_0001493152_23_026760.pdf,filings/424b4/MIRA_2023-08-04_0001493152_23_026760.pdf,1.20,success,""
MLYS_2023-02-10_0001628280_23_003159.pdf,MLYS,2023-02-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MLYS_2023-02-10_0001628280_23_003159.pdf,filings/424b4/MLYS_2023-02-10_0001628280_23_003159.pdf,1.63,success,""
MNR_2023-10-26_0001013762_23_006951.pdf,MNR,2023-10-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MNR_2023-10-26_0001013762_23_006951.pdf,filings/424b4/MNR_2023-10-26_0001013762_23_006951.pdf,3.25,success,""
MSS_2023-10-05_0001013762_23_002201.pdf,MSS,2023-10-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MSS_2023-10-05_0001013762_23_002201.pdf,filings/424b4/MSS_2023-10-05_0001013762_23_002201.pdf,1.43,success,""
MWG_2023-04-05_0001493152_23_010904.pdf,MWG,2023-04-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MWG_2023-04-05_0001493152_23_010904.pdf,filings/424b4/MWG_2023-04-05_0001493152_23_010904.pdf,1.53,success,""
MWG_2023-04-05_0001493152_23_010906.pdf,MWG,2023-04-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/MWG_2023-04-05_0001493152_23_010906.pdf,filings/424b4/MWG_2023-04-05_0001493152_23_010906.pdf,1.47,success,""
NCL_2023-10-20_0001575872_23_001643.pdf,NCL,2023-10-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NCL_2023-10-20_0001575872_23_001643.pdf,filings/424b4/NCL_2023-10-20_0001575872_23_001643.pdf,1.56,success,""
NMRA_2023-09-18_0001193125_23_236920.pdf,NMRA,2023-09-18,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NMRA_2023-09-18_0001193125_23_236920.pdf,filings/424b4/NMRA_2023-09-18_0001193125_23_236920.pdf,2.12,success,""
NRXS_2023-08-11_0001493152_23_027743.pdf,NRXS,2023-08-11,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NRXS_2023-08-11_0001493152_23_027743.pdf,filings/424b4/NRXS_2023-08-11_0001493152_23_027743.pdf,1.74,success,""
NWGL_2023-09-14_0001493152_23_032526.pdf,NWGL,2023-09-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NWGL_2023-09-14_0001493152_23_032526.pdf,filings/424b4/NWGL_2023-09-14_0001493152_23_032526.pdf,1.83,success,""
NXT_2023-02-10_0001193125_23_032878.pdf,NXT,2023-02-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NXT_2023-02-10_0001193125_23_032878.pdf,filings/424b4/NXT_2023-02-10_0001193125_23_032878.pdf,2.23,success,""
NXT_2023-06-30_0001193125_23_179163.pdf,NXT,2023-06-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/NXT_2023-06-30_0001193125_23_179163.pdf,filings/424b4/NXT_2023-06-30_0001193125_23_179163.pdf,1.94,success,""
OAKU_2023-03-24_0001213900_23_022559.pdf,OAKU,2023-03-24,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OAKU_2023-03-24_0001213900_23_022559.pdf,filings/424b4/OAKU_2023-03-24_0001213900_23_022559.pdf,1.81,success,""
ODD_2023-07-20_0001104659_23_082792.pdf,ODD,2023-07-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ODD_2023-07-20_0001104659_23_082792.pdf,filings/424b4/ODD_2023-07-20_0001104659_23_082792.pdf,1.95,success,""
OMH_2023-03-22_0001493152_23_008563.pdf,OMH,2023-03-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OMH_2023-03-22_0001493152_23_008563.pdf,filings/424b4/OMH_2023-03-22_0001493152_23_008563.pdf,1.72,success,""
OMH_2023-03-22_0001493152_23_008567.pdf,OMH,2023-03-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/OMH_2023-03-22_0001493152_23_008567.pdf,filings/424b4/OMH_2023-03-22_0001493152_23_008567.pdf,1.68,success,""
PAPL_2023-11-02_0001493152_23_039128.pdf,PAPL,2023-11-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PAPL_2023-11-02_0001493152_23_039128.pdf,filings/424b4/PAPL_2023-11-02_0001493152_23_039128.pdf,1.21,success,""
PMEC_2023-10-11_0001013762_23_003185.pdf,PMEC,2023-10-11,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PMEC_2023-10-11_0001013762_23_003185.pdf,filings/424b4/PMEC_2023-10-11_0001013762_23_003185.pdf,1.51,success,""
PRZO_2023-07-27_0001213900_23_060292.pdf,PRZO,2023-07-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PRZO_2023-07-27_0001213900_23_060292.pdf,filings/424b4/PRZO_2023-07-27_0001213900_23_060292.pdf,1.08,success,""
PRZO_2023-07-27_0001213900_23_060299.pdf,PRZO,2023-07-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PRZO_2023-07-27_0001213900_23_060299.pdf,filings/424b4/PRZO_2023-07-27_0001213900_23_060299.pdf,1.12,success,""
QETA_2023-10-10_0001829126_23_006525.pdf,QETA,2023-10-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/QETA_2023-10-10_0001829126_23_006525.pdf,filings/424b4/QETA_2023-10-10_0001829126_23_006525.pdf,1.48,success,""
RR_2023-11-20_0001213900_23_088748.pdf,RR,2023-11-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RR_2023-11-20_0001213900_23_088748.pdf,filings/424b4/RR_2023-11-20_0001213900_23_088748.pdf,1.24,success,""
SFWL_2023-04-03_0001213900_23_026301.pdf,SFWL,2023-04-03,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SFWL_2023-04-03_0001213900_23_026301.pdf,filings/424b4/SFWL_2023-04-03_0001213900_23_026301.pdf,2.42,success,""
SGMT_2023-07-17_0001104659_23_081319.pdf,SGMT,2023-07-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SGMT_2023-07-17_0001104659_23_081319.pdf,filings/424b4/SGMT_2023-07-17_0001104659_23_081319.pdf,2.06,success,""
SGN_2023-11-15_0001213900_23_087613.pdf,SGN,2023-11-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SGN_2023-11-15_0001213900_23_087613.pdf,filings/424b4/SGN_2023-11-15_0001213900_23_087613.pdf,2.00,success,""
SHIM_2023-11-15_0001193125_23_277906.pdf,SHIM,2023-11-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SHIM_2023-11-15_0001193125_23_277906.pdf,filings/424b4/SHIM_2023-11-15_0001193125_23_277906.pdf,1.43,success,""
SKWD_2023-01-13_0001104659_23_003801.pdf,SKWD,2023-01-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SKWD_2023-01-13_0001104659_23_003801.pdf,filings/424b4/SKWD_2023-01-13_0001104659_23_003801.pdf,2.47,success,""
SKWD_2023-06-08_0001104659_23_069476.pdf,SKWD,2023-06-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SKWD_2023-06-08_0001104659_23_069476.pdf,filings/424b4/SKWD_2023-06-08_0001104659_23_069476.pdf,0.59,success,""
